SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
171,2020-01-14,Ghaziabad Sunbeam Automotive Components Pvt Ltd,10000,88,861N,GPPS,Taita,GPPS,Devika Polymers (Udaipur),10000,87
172,2020-01-14,Aravali Coimbatore Films & Sheets Pvt Ltd,10000,92,E45,HD Film,Gail,HD,Devika Polytrade (Ahmedabad),10000,91
173,2020-01-15,Navkar Gurugram Medical Devices Pvt Ltd,8000,82,2221D,LD Heavy Duty,Basell,LD,Sai Impex (Vapi),8000,81
174,2020-01-15,Meerut Krishna 3D Printing Pvt Ltd,14000,81,012T,PP Moulding (12 Mfi),MRPL,PP,Crescent Bhiwandi Plastics,14000,80
175,2020-01-15,Coimbatore Aristo Adhesives Pvt Ltd,6000,87,F01019S,LL 1 Mfi Slip,HPCL,LL,Stellar Agra Polymers,6000,84
176,2020-01-15,Infinity Vasai Toys Pvt Ltd,6000,84,2106N,PP Moulding (12 Mfi),Luban,PP,Core Impex (Agra),6000,82
177,2020-01-15,Allied Aurangabad WaterTech Pvt Ltd,9000,83,F0050D,HD HM,HMEL,HM,"Pearl Coast Exim DMCC (Dubai, UAE)",9000,80
178,2020-01-15,Anand Polymers Moulders (Hyderabad),12000,88,1820,LL 2 Mfi Non-Slip,Basell,LL,Beacon Cuttack Poly Hub,12000,87
179,2020-01-15,Navi Mumbai Unity Renewables Pvt Ltd,8000,88,B52A003,HD Blow Moulding,Gail,HD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",8000,85
180,2020-01-15,Panipat Sunbeam Polychemicals,6000,90,332L,PPCP (7 MFI),Basell,PP,Dynamic Petrochem,6000,87
181,2020-01-15,Heritage Polymers WaterTech (Durgapur),8000,83,205TF,PP Thermoforming,HPCL,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",8000,81
182,2020-01-15,Narmada Buildtech Pvt Ltd (Noida),6000,80,2518,LD 2 Mfi Non-Slip,Sabic,LD,"Jinlong Petrochem Corp. (Ningbo, China)",6000,78
183,2020-01-15,Siddhi Polymers Recyclers (Mangaluru),6000,86,TR144,HD HM,Marlex / Lotrene,HM,"DragonGate Materials Trading Co. (Shanghai, China)",6000,83
184,2020-01-15,Paramount Polymers Medical Devices (Meerut),6000,88,F0218L,LL 2 Mfi Non-Slip,HMEL,LL,Pristine Vadodara Impex,6000,86
185,2020-01-16,Kanha Electronics Pvt Ltd (Ludhiana),11000,80,2518,LD 2 Mfi Non-Slip,Sabic,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,78
186,2020-01-16,Indore Pristine Packagers Pvt Ltd,7000,83,4025AS,LD GP,Tasnee,LD,Anand Poly Hub,7000,82
187,2020-01-16,Kaveri Gurugram Petrochem,7000,92,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,Daman Millennium Polychem,7000,90
188,2020-01-16,Allied Jaipur Packagers Pvt Ltd,14000,91,801YY,LD Lamination,Titan,LD,Apex Impex (Cuttack),14000,90
189,2020-01-16,Kochi Stellar Textiles Pvt Ltd,9000,86,5410,HD Raffia,Opal,HD,Velocity Thane Plastics,9000,83
190,2020-01-16,Gurugram Tapti Consumer Products Pvt Ltd,8000,81,0155D,HD MBM,HMEL,HD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",8000,80
191,2020-01-16,Lucknow Godavari Moulders Pvt Ltd,6000,83,3155,PP Lamination,Exxon,PP,Shubham Impex,6000,81
192,2020-01-16,Meerut Prime Appliances Pvt Ltd,13000,96,LDU7915,LD Lamination,Tricolene,LD,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,94
193,2020-01-16,Beacon Vadodara Coatings Pvt Ltd,12000,80,Ravago LL 1 Mfi slip,LL 1 Mfi Slip,Ravago,LL,Navneet Polychemicals (Pithampur),12000,79
194,2020-01-16,Radiant Polymers Automotive Components (Agra),13000,88,2100N,PP Moulding (12 Mfi),Luban,PP,"Palm Vista Polymers LLC (Dubai, UAE)",13000,86
195,2020-01-16,Omkar Furniture Pvt Ltd (Thane),11000,90,223,LL 1 Mfi Slip,Basell,LL,Arham Poly Hub (Delhi),11000,87
196,2020-01-16,Konark Footwear Pvt Ltd (Pithampur),6000,90,T3804,LL Roto Moulding,Opal,LL,Sai Trading Co.,6000,88
197,2020-01-17,Devika Polymers Coatings (Jalandhar),7000,89,F0148D,HD Medium Blow Moulding,HMEL,HD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",7000,86
198,2020-01-17,Kandla Umiya Renewables Pvt Ltd,11000,88,861N,GPPS,Taita,GPPS,Bhiwandi Rajhans Polymers,11000,86
199,2020-01-17,Omkar Furniture Pvt Ltd (Thane),7000,85,5410,HD Raffia,Opal,HD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",7000,84
200,2020-01-17,Matrix 3D Printing Pvt Ltd (Pithampur),12000,88,020F18A,LL 2 Mfi Non-Slip,Opal,LL,"GreatWall Plastics Co., Ltd. (Shanghai, China)",12000,85
201,2020-01-17,Matrix 3D Printing Pvt Ltd (Pithampur),12000,89,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,Bharat Exim,12000,88
202,2020-01-17,Silvassa Stride 3D Printing Pvt Ltd,14000,84,5018L,LL Roto Moulding,HMEL,LL,Bhubaneswar Beacon Polychemicals,14000,82
203,2020-01-17,Kochi Stellar Textiles Pvt Ltd,11000,86,LD 040,LD GP,RIL,LD,Panipat Sunbeam Polychemicals,11000,84
204,2020-01-17,Apex Indore Sports Goods Pvt Ltd,11000,84,52GB003,HD Blow Moulding,RIL,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,83
205,2020-01-17,Capital Polymers Furniture (Thane),8000,90,4023WN,LD GP,Sabic,LD,Rajhans Silvassa Commodities,8000,87
206,2020-01-17,Pristine Vadodara Impex,9000,87,HC116FB,PP Raffia,Borough,PP,Shreenath Plastics,9000,84
207,2020-01-17,Udaipur Narmada Polychem,8000,83,F0050D,HD HM,HMEL,HM,Lucknow Narmada Plastics,8000,81
208,2020-01-17,Nexus Ghaziabad Pipes & Fittings Pvt Ltd,9000,88,B56003,HD Blow Moulding,RIL,HD,Sigma Chemplast,9000,85
209,2020-01-17,Aristo Ludhiana Stationery Pvt Ltd,13000,87,RH03,PP Raffia,Opal,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",13000,84
210,2020-01-18,Neelkanth WaterTech Pvt Ltd (Jodhpur),10000,85,5032,PP Raffia,Exxon,PP,Faridabad Bluewave Chemplast,10000,83
211,2020-01-18,Ganga Pharma Packaging Pvt Ltd (Surat),6000,85,17450,HD Injection Moulding (18 mfi),Dow,HD,Core Impex (Agra),6000,83
212,2020-01-18,Narmada Buildtech Pvt Ltd (Noida),6000,85,R0150S,HD Raffia,HMEL,HD,Navkar Exim,6000,82
213,2020-01-18,Vector Vapi Toys Pvt Ltd,6000,83,B5004 / B6003,HD Blow Moulding,Opal,HD,"Marina Gate Polymers LLC (Dubai, UAE)",6000,80
214,2020-01-18,Silvassa Stride 3D Printing Pvt Ltd,12000,87,1200MC,PP Moulding (20 Mfi),IOCL,PP,"Huaxin Polychem Co., Ltd. (Tianjin, China)",12000,86
215,2020-01-18,Galaxy Polymers Medical Devices (Gurugram),8000,87,Q1018H,LL 1 Mfi Slip,Lotrene,LL,Galaxy Chemplast (Mysuru),8000,85
216,2020-01-18,Durgapur Tirupati Pharma Packaging Pvt Ltd,6000,85,SRX100,PPCP,RIL,PP,Velocity Thane Plastics,6000,82
217,2020-01-18,Matrix Polymers Cables (Mumbai),12000,81,SH300,HIPS,Supreme,HIPS,Vadodara Urban Poly Solutions,12000,80
218,2020-01-18,Reliable 3D Printing Pvt Ltd (Rajkot),12000,87,4024WN,LD GP,Sabic,LD,Sunbeam Udaipur Plastics,12000,86
219,2020-01-18,Desi Polymers Textiles (Udaipur),11000,86,1400MN,PP Moulding (40 Mfi),IOCL,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",11000,84
220,2020-01-18,Ankleshwar Prime Housewares Pvt Ltd,6000,84,6147,HD MBM,Luban,HD,Galaxy Chemplast (Mysuru),6000,82
221,2020-01-18,Udaipur Narmada Polychem,12000,88,B52A003,HD Blow Moulding,Gail,HD,Matrix Polymart (Secunderabad),12000,86
222,2020-01-18,Omkar Medical Devices Pvt Ltd (Vapi),10000,82,50100,HD MBM,Marlex / Lotrene,HD,"Palm Vista Polymers LLC (Dubai, UAE)",10000,80
223,2020-01-19,Siddhi Polymers Housewares (Kanpur),12000,81,CM12RR,PPCP (12 MFI),HMEL,PP,Zenith Polymers (Ghaziabad),12000,79
224,2020-01-19,Crystal Thane Packagers Pvt Ltd,11000,84,F52H04,HD HM,Opal,HM,"Huanxin Petrochem Corp. (Xiamen, China)",11000,82
225,2020-01-19,Stride Polymers Pharma Packaging (Faridabad),8000,86,PP 500,PP Raffia,Sabic,PP,Surat Navneet Petrochem,8000,84
226,2020-01-19,Shubham Indore WaterTech Pvt Ltd,7000,85,52GB003,HD Blow Moulding,RIL,HD,Thane Aristo Poly Hub,7000,83
227,2020-01-19,Infinity Polymers 3D Printing (Mangaluru),15000,82,2221D,LD Heavy Duty,Basell,LD,Matrix Mumbai Exim,15000,80
228,2020-01-19,Crystal Thane Packagers Pvt Ltd,7000,88,HR003,PP Raffia,MRPL,PP,Meerut Umiya Polytrade,7000,87
229,2020-01-19,Unity Polymers Buildtech (Bengaluru),8000,83,7000F,HD HM,Ilam,HM,Heritage Plastics (Nashik),8000,81
230,2020-01-19,Pristine Vadodara Impex,6000,93,7087,LL 1 Mfi Slip,Equate,LL,Stellar Polychemicals (Daman),6000,90
231,2020-01-19,Lucknow Godavari Moulders Pvt Ltd,8000,84,BL3,HD Blow Moulding,Iran,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",8000,83
232,2020-01-19,Sahyadri Polymers Toys (Indore),8000,85,F1,HD HM,Qamar,HM,Vapi Devika Polychem,8000,82
233,2020-01-19,Ghaziabad Bharat Polytrade,7000,89,FE3000,LD Heavy Duty,Lotrene,LD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",7000,87
234,2020-01-19,Radiant Polymers Automotive Components (Agra),8000,86,4025ZN,LD GP,Sabic,LD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",8000,83
235,2020-01-19,Meerut Krishna 3D Printing Pvt Ltd,10000,83,T03,PP Raffia,Oriential Energy,PP,Vadodara Urban Poly Solutions,10000,80
236,2020-01-19,Omkar Medical Devices Pvt Ltd (Vapi),9000,83,1820,LL 2 Mfi Non-Slip,Basell,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",9000,82
237,2020-01-19,Sigma Polychemicals (Meerut),8000,83,B52A003,HD Blow Moulding,Gail,HD,"GoldRiver Materials Trading Co. (Tianjin, China)",8000,81
238,2020-01-20,Galaxy Pune Pipes & Fittings Pvt Ltd,9000,85,F10SR,PP TQ,HMEL,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",9000,83
239,2020-01-20,Momentum Kanpur Housewares Pvt Ltd,7000,92,100ey,PP TQ,RIL,PP,"Marina Gate Polymers LLC (Dubai, UAE)",7000,89
240,2020-01-20,Infinity Polymers 3D Printing (Mangaluru),7000,83,4080,PPCP (8 MFI),IOCL,PP,Neelkanth Petrochem (Ankleshwar),7000,82
241,2020-01-20,Nagpur Millennium Textiles Pvt Ltd,6000,82,CM12RR,PPCP (12 MFI),HMEL,PP,Sahyadri Polymer Traders,6000,81
242,2020-01-20,Ghaziabad Sunbeam Automotive Components Pvt Ltd,11000,87,012T,PP Moulding (12 Mfi),MRPL,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",11000,85
243,2020-01-20,Vertex Moulders Pvt Ltd (Jodhpur),7000,88,Y50,PP Raffia,Gail,PP,Zenith Udaipur Exim,7000,87
244,2020-01-20,Kanpur Sunrise Polymers,9000,88,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,Zenith Udaipur Exim,9000,86
245,2020-01-20,Capital Polymers Films & Sheets (Hyderabad),6000,82,T9,HD Raffia,Haldia,HD,Shreenath Plastics,6000,80
246,2020-01-20,Tirupati Sports Goods Pvt Ltd (Silvassa),10000,87,6147,HD MBM,Luban,HD,Shubham Impex,10000,84
247,2020-01-20,Beacon WaterTech Pvt Ltd (Vapi),6000,92,F46003,HD Film,RIL,HD,Anand Poly Solutions,6000,91
248,2020-01-20,Allied Aurangabad WaterTech Pvt Ltd,9000,82,1013NW8,Nylon,UBE,Nylon,"SilverPanda Materials Trading Co. (Qingdao, China)",9000,80
249,2020-01-21,Beacon Vadodara Coatings Pvt Ltd,7000,88,52B18,HD Injection Moulding,BPC,HD,Faridabad Bluewave Chemplast,7000,86
250,2020-01-21,Nagpur Vindhya Packaging Pvt Ltd,12000,79,HTA001,HD Film,Exxon,HD,Matrix Polytrade,12000,78
251,2020-01-21,Meerut Stellar Pharma Packaging Pvt Ltd,6000,90,4024WN,LD GP,Sabic,LD,Velocity Trading Co.,6000,89
252,2020-01-21,Narmada WaterTech Pvt Ltd (Thane),15000,86,36RA045,LL Roto Moulding,RIL,LL,"Falaj Trading DMCC (Dubai, UAE)",15000,85
253,2020-01-21,Ghaziabad Sunbeam Automotive Components Pvt Ltd,13000,92,H030TN,PP Thermoforming,Nayara,PP,Dahej Aristo Polymart,13000,89
254,2020-01-21,Sahyadri Polymers Toys (Indore),13000,85,HD150W,ABS,Lotte,ABS,Tapti Kanpur Polychemicals,13000,83
255,2020-01-21,Pristine Polymers Renewables (Bhubaneswar),11000,88,LD 955,LD Lamination,Hanwha,LD,Sai Lucknow Polymer Traders,11000,86
256,2020-01-21,Mahadev Polymers Agro Plast (Rajkot),11000,87,SC206,GPPS,Supreme,GPPS,"Jinlong Petrochem Corp. (Ningbo, China)",11000,86
257,2020-01-21,Mahadev Polymers Agro Plast (Rajkot),7000,87,F0146D,HD Film,HMEL,HD,Anand Commodities (Mysuru),7000,86
258,2020-01-21,Cityline Poly Solutions,10000,88,Y35GR1,PP Lamination,HMEL,PP,Galaxy Chemplast (Mysuru),10000,85
259,2020-01-21,Vertex Moulders Pvt Ltd (Jodhpur),7000,84,1200MC,PP Moulding (20 Mfi),IOCL,PP,Everest Poly Hub (Navi Mumbai),7000,83
260,2020-01-21,Aurangabad Infinity Films & Sheets Pvt Ltd,14000,80,1969,LD Lamination,Sasol,LD,Anand Commodities (Mysuru),14000,78
261,2020-01-21,Mangaluru Orbit Footwear Pvt Ltd,10000,86,MH13,PP Moulding (13 Mfi),Opal,PP,Aravali Trading Co.,10000,83
262,2020-01-21,Radiant Kochi Renewables Pvt Ltd,10000,86,6230,LD 2 Mfi Non-Slip,Borough,LD,Ghaziabad Bharat Polytrade,10000,83
263,2020-01-22,Everest Poly Hub (Navi Mumbai),14000,84,GX20,LD Lamination Plain Bag,Sabic,LD,Faridabad Siddhi Polymer Traders,14000,83
264,2020-01-22,Nagpur Heritage Moulders Pvt Ltd,15000,90,1540,GPPS,Tabriz,GPPS,"GreatWall Plastics Co., Ltd. (Shanghai, China)",15000,89
265,2020-01-22,Anand Polymers Textiles (Pune),7000,86,SC200,GPPS,Supreme,GPPS,"Shengda Materials Trading Co. (Ningbo, China)",7000,85
266,2020-01-22,Faridabad Bluewave Chemplast,10000,83,SC201LVLT,GPPS,Supreme,GPPS,"Pearl Coast Polymers LLC (Dubai, UAE)",10000,81
267,2020-01-22,Nexus Bhiwandi Consumer Products Pvt Ltd,12000,84,H030TN,PP Thermoforming,Nayara,PP,Mahadev Commodities (Howrah),12000,83
268,2020-01-22,Navkar Mangaluru Buildtech Pvt Ltd,8000,80,HR033,PP Raffia,HPCL,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",8000,79
269,2020-01-22,Arham Polymers Pipes & Fittings (Ankleshwar),14000,85,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,"Sandshell Trading DMCC (Dubai, UAE)",14000,82
270,2020-01-22,Sigma Mysuru Textiles Pvt Ltd,8000,80,F52H04,HD HM,Opal,HM,Anand Poly Hub,8000,78
271,2020-01-22,Nexus Bhiwandi Consumer Products Pvt Ltd,6000,80,LDU8918,LD Lamination,Tricolene,LD,Sigma Poly Hub (Meerut),6000,79
272,2020-01-22,Gurugram Tapti Consumer Products Pvt Ltd,13000,82,7042,LL 2 Mfi Non-Slip,Luban,LL,Orbit Poly Hub,13000,81
273,2020-01-22,Sai Lucknow Polymer Traders,7000,86,0725n,LD Heavy Duty,Tasnee,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",7000,83
274,2020-01-23,Durgapur Tirupati Pharma Packaging Pvt Ltd,10000,86,1110MG,PP Moulding (11 Mfi),IOCL,PP,Arham Exim,10000,84
275,2020-01-23,Mangalam Navi Mumbai Electricals Pvt Ltd,8000,84,456J,PP Raffia,Basell,PP,"DragonGate Materials Trading Co. (Shanghai, China)",8000,81
276,2020-01-23,Neelkanth Buildtech Pvt Ltd (Hyderabad),12000,91,1030MG,PP Moulding (3 Mfi),IOCL,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",12000,88
277,2020-01-23,Mangaluru Velocity Recyclers Pvt Ltd,7000,86,2421H,LD 2 Mfi Non-Slip,Basell,LD,"DragonGate Materials Trading Co. (Shanghai, China)",7000,83
278,2020-01-23,Urban Sports Goods Pvt Ltd (Bengaluru),10000,85,1018MA,LLM 1 Mfi Slip,Exxon,LL,Shakti Kandla Commodities,10000,83
279,2020-01-23,Kochi Stellar Textiles Pvt Ltd,10000,81,HF010,PP TQ,MRPL,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",10000,78
280,2020-01-23,Vertex 3D Printing Pvt Ltd (Nashik),9000,77,SC203EL,GPPS,Supreme,GPPS,Kanpur Sunrise Polymers,9000,75
281,2020-01-23,Momentum Thane Electronics Pvt Ltd,12000,91,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,Hyderabad Core Polymer Traders,12000,88
282,2020-01-23,Navkar Bhiwandi Electricals Pvt Ltd,18000,82,2427F,LD Milk Pouch,Basell,LD,"Jumeirah Crest Trading DMCC (Dubai, UAE)",18000,79
283,2020-01-23,Anand Polymers Textiles (Pune),7000,92,5000W,ABS,Taita,ABS,"Falaj Trading DMCC (Dubai, UAE)",7000,90
284,2020-01-24,Paramount Polymers Medical Devices (Meerut),16000,86,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,"Jumeirah Crest Trading DMCC (Dubai, UAE)",16000,84
285,2020-01-24,Kaveri Polymers Automotive Components (Chennai),8000,91,1881,HD HM,Titan,HM,"SilverPanda Materials Trading Co. (Qingdao, China)",8000,89
286,2020-01-24,Sigma Polymers Furniture (Indore),9000,80,LD 5026,LD Milk Pouch,Lotrene,LD,"Huanxin Petrochem Corp. (Xiamen, China)",9000,79
287,2020-01-24,Durgapur Tirupati Pharma Packaging Pvt Ltd,9000,88,861N,GPPS,Taita,GPPS,Beacon Cuttack Poly Hub,9000,85
288,2020-01-24,Galaxy Secunderabad Moulders Pvt Ltd,10000,89,PS330,HIPS,Sabic,HIPS,"Shengda Materials Trading Co. (Ningbo, China)",10000,86
289,2020-01-24,Silvassa Stride 3D Printing Pvt Ltd,11000,88,SC201LVLT,GPPS,Supreme,GPPS,"Shengda Materials Trading Co. (Ningbo, China)",11000,87
290,2020-01-24,Siddhi Polymers Recyclers (Mangaluru),6000,80,EC7000,LD Lamination,Dow,LD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",6000,79
291,2020-01-24,Umiya Faridabad Footwear Pvt Ltd,10000,85,R0150S,HD Raffia,HMEL,HD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,83
292,2020-01-24,Neelkanth Medical Devices Pvt Ltd (Nashik),10000,87,118WJ,LL 1 Mfi Slip,Sabic,LL,Aristo Commodities (Agra),10000,86
293,2020-01-24,Everest Poly Hub (Navi Mumbai),10000,85,1881,HD HM,Titan,HM,"Sandshell Trading DMCC (Dubai, UAE)",10000,84
294,2020-01-24,Vertex 3D Printing Pvt Ltd (Nashik),11000,84,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,Velocity Trading Co.,11000,83
295,2020-01-24,Ghaziabad Sunbeam Automotive Components Pvt Ltd,6000,85,17450,HD Injection Moulding (18 mfi),Dow,HD,Anand Exim,6000,83
296,2020-01-24,Agra Vindhya Sports Goods Pvt Ltd,6000,83,Grade 1,PP Moulding,Basell,PP,Tirupati Ghaziabad Polymers,6000,81
297,2020-01-24,Neelkanth Buildtech Pvt Ltd (Hyderabad),10000,87,HTA001,HD Film,Exxon,HD,Navkar Dahej Impex,10000,84
298,2020-01-24,Shreenath Polymers Sports Goods (Ghaziabad),9000,71,HNR100,PP Moulding,Sasol,PP,Bharat Chemplast,9000,70
299,2020-01-25,Mangaluru Orbit Footwear Pvt Ltd,10000,85,5831D,HD Blow Moulding,Basell,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",10000,82
300,2020-01-25,Ludhiana Millennium Stationery Pvt Ltd,8000,91,2130,LD Heavy Duty,Sasol,LD,Stellar Polychemicals (Daman),8000,90
301,2020-01-25,Haridwar Galaxy Polymart,9000,85,EX5,HD HM,Iran,HM,Zenith Polymers (Ghaziabad),9000,83
302,2020-01-25,Shubham Indore WaterTech Pvt Ltd,6000,86,TR144,HD HM,Marlex / Lotrene,HM,"Jinlong Petrochem Corp. (Ningbo, China)",6000,83
303,2020-01-25,Zenith Polymers Automotive Components (Noida),6000,90,7047,LL 1 Mfi Non-Slip,Luban,LL,Apex Impex (Cuttack),6000,87
304,2020-01-25,Omkar Medical Devices Pvt Ltd (Vapi),11000,88,B0155D,HD Blow Moulding,HMEL,HD,"Marina Gate Polymers LLC (Dubai, UAE)",11000,86
305,2020-01-25,Neelkanth Footwear Pvt Ltd (Panipat),6000,83,I56a200,HD Injection Moulding,Gail,HD,Infinity Poly Solutions,6000,81
306,2020-01-25,Omkar Furniture Pvt Ltd (Thane),9000,86,1881,HD HM,Titan,HM,Stellar Cuttack Commodities,9000,84
307,2020-01-25,Nagpur Millennium Textiles Pvt Ltd,14000,86,H050MN,PP Thermoforming,RIL,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",14000,85
308,2020-01-25,Udaipur Narmada Polychem,11000,86,SRM100,PPCP,RIL,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",11000,83
309,2020-01-26,Capital Aurangabad Packagers Pvt Ltd,9000,87,Marlex 030,PP Raffia,Marlex,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",9000,84
310,2020-01-26,Pristine Vadodara Impex,6000,89,L705,LD Lamination,Sumitomo,LD,"Palm Vista Polymers LLC (Dubai, UAE)",6000,88
311,2020-01-26,Jodhpur Mangalam Packagers Pvt Ltd,6000,83,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,"Marina Gate Polymers LLC (Dubai, UAE)",6000,81
312,2020-01-26,Agra Vindhya Sports Goods Pvt Ltd,8000,85,1060MG,PP Moulding (6 Mfi),IOCL,PP,Shree Polymers (Vapi),8000,83
313,2020-01-26,Infinity Ahmedabad Consumer Products Pvt Ltd,9000,86,F10SR,PP TQ,HMEL,PP,"GoldRiver Materials Trading Co. (Tianjin, China)",9000,83
314,2020-01-26,Rajhans Mysuru Furniture Pvt Ltd,8000,85,T9,HD Raffia,Haldia,HD,"Falaj Trading DMCC (Dubai, UAE)",8000,83
315,2020-01-26,Heritage Polymers WaterTech (Durgapur),6000,87,TR144,HD HM,Marlex / Lotrene,HM,"DragonGate Materials Trading Co. (Shanghai, China)",6000,84
316,2020-01-26,Radiant Polymers Automotive Components (Agra),6000,77,F02020,LL 2 Mfi Non-Slip,HPCL,LL,Cityline Trading Co.,6000,76
317,2020-01-26,Rajhans Polymers Coatings (Delhi),6000,85,B52A003,HD Blow Moulding,Gail,HD,"Falaj Trading DMCC (Dubai, UAE)",6000,83
318,2020-01-26,Arham Exim,11000,89,F52H04,HD HM,Opal,HM,Metro Exim (Tiruppur),11000,88
319,2020-01-26,Mangalam Navi Mumbai Electricals Pvt Ltd,6000,83,EVA 2518,EVA 18%,Sipchem,EVA,"Huaxin Polychem Co., Ltd. (Tianjin, China)",6000,80
320,2020-01-26,Daman Umiya Agro Plast Pvt Ltd,8000,88,M307,PP Moulding (7 Mfi),Haldia,PP,Umiya Petrochem (Gurugram),8000,87
321,2020-01-26,Siddhi Polymers Recyclers (Mangaluru),12000,84,6888,HD HM,Equate,HM,"GoldRiver Materials Trading Co. (Tianjin, China)",12000,83
322,2020-01-27,Desi Polymers Textiles (Udaipur),8000,86,205TF,PP Thermoforming,HPCL,PP,Crescent Exim (Mangaluru),8000,85
323,2020-01-27,Aravali Coimbatore Films & Sheets Pvt Ltd,6000,85,100ey,PP TQ,RIL,PP,Shree Polymers (Vapi),6000,82
324,2020-01-27,Neelkanth Footwear Pvt Ltd (Panipat),9000,93,180M50,HD Injection Moulding,IOCL,HD,Krishna Trading Co. (Vasai),9000,90
325,2020-01-27,Infinity Ahmedabad Consumer Products Pvt Ltd,6000,83,FB3003,LD Heavy Duty,Lotrene,LD,Core Impex (Agra),6000,81
326,2020-01-27,Chennai Aravali Sports Goods Pvt Ltd,6000,84,HC116FB,PP Raffia,Borough,PP,"Marina Gate Polymers LLC (Dubai, UAE)",6000,83
327,2020-01-27,Radiant Polymers Automotive Components (Agra),10000,92,F2001A,LL 1 Mfi Non-Slip,Opal,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",10000,89
328,2020-01-27,Beacon Electricals Pvt Ltd (Hyderabad),9000,83,4128N,PP TQ,Luban,PP,Prime Secunderabad Polymart,9000,81
329,2020-01-27,Jodhpur Reliable Pipes & Fittings Pvt Ltd,7000,85,LD 0474,LD GP,Lotrene,LD,Mangalam Polytrade (Ludhiana),7000,83
330,2020-01-27,Omkar Jalandhar Recyclers Pvt Ltd,15000,89,2427H,LD 2 Mfi Slip,Basell,LD,"Jumeirah Crest Trading DMCC (Dubai, UAE)",15000,86
331,2020-01-27,Matrix 3D Printing Pvt Ltd (Pithampur),9000,91,R03RR,PP Raffia,HMEL,PP,Tapti Kanpur Polychemicals,9000,88
332,2020-01-27,Shreenath Polymers Sports Goods (Ghaziabad),9000,85,3155,PP Lamination,Exxon,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",9000,83
333,2020-01-27,Aristo Ludhiana Stationery Pvt Ltd,10000,87,FE3000,LD Heavy Duty,Lotrene,LD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",10000,86
334,2020-01-27,Neelkanth Buildtech Pvt Ltd (Hyderabad),9000,85,1400MN,PP Moulding (40 Mfi),IOCL,PP,"Jumeirah Crest Trading DMCC (Dubai, UAE)",9000,82
335,2020-01-28,Vapi Heritage Adhesives Pvt Ltd,10000,81,H120IG,PP Moulding (12 Mfi),Nayara,PP,"Falaj Trading DMCC (Dubai, UAE)",10000,80
336,2020-01-28,Hiral Polychem (Durgapur),9000,89,H050MN,PP Thermoforming,RIL,PP,Orbit Polychemicals (Cuttack),9000,86
337,2020-01-28,Jaipur Shubham Housewares Pvt Ltd,10000,87,HC116FB,PP Raffia,Borough,PP,Shreenath Plastics,10000,85
338,2020-01-28,Radiant Kochi Renewables Pvt Ltd,7000,88,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,"Jumeirah Crest Trading DMCC (Dubai, UAE)",7000,85
339,2020-01-28,Vector Moulders Pvt Ltd (Daman),10000,82,5831D,HD Blow Moulding,Basell,HD,Bhubaneswar Beacon Polychemicals,10000,80
340,2020-01-28,Infinity Polymers 3D Printing (Mangaluru),10000,85,F0218L,LL 2 Mfi Non-Slip,HMEL,LL,Shakti Poly Solutions,10000,83
