SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
20167,2024-06-06,Rajhans Mysuru Furniture Pvt Ltd,12000,128,Y35GR1,PP Lamination,HMEL,PP,Mahadev Commodities (Howrah),12000,126
20168,2024-06-06,Sai Lucknow Polymer Traders,16000,120,012T,PP Moulding (12 Mfi),MRPL,PP,Kaveri Gurugram Petrochem,16000,117
20169,2024-06-06,Devika Polymers Coatings (Jalandhar),9000,118,R0150S,HD Raffia,HMEL,HD,Sunbeam Udaipur Plastics,9000,116
20170,2024-06-06,Vertex 3D Printing Pvt Ltd (Nashik),6000,119,AM120N,PP Moulding (12 Mfi),RIL,PP,Vertex Exim,6000,118
20171,2024-06-06,Allied Aurangabad WaterTech Pvt Ltd,11000,118,1030RG,PP Raffia,IOCL,PP,Meerut Kanha Polymart,11000,117
20172,2024-06-07,Beacon Electricals Pvt Ltd (Hyderabad),8000,116,125MO,PP Moulding (12 Mfi),Borough,PP,Rajhans Silvassa Commodities,8000,113
20173,2024-06-07,Ankleshwar Prime Housewares Pvt Ltd,12000,115,4025ZN,LD GP,Sabic,LD,Lucknow Narmada Plastics,12000,114
20174,2024-06-07,Nexus Ghaziabad Pipes & Fittings Pvt Ltd,16000,119,1540,GPPS,Tabriz,GPPS,Indore Devika Polychem,16000,116
20175,2024-06-07,Navneet Daman Adhesives Pvt Ltd,11000,117,MI45,ABS,Bhansali Engineering,ABS,"Marina Gate Polymers LLC (Dubai, UAE)",11000,114
20176,2024-06-07,Vindhya Polymers Adhesives (Udaipur),18000,117,5831D,HD Blow Moulding,Basell,HD,Shakti Chemplast (Navi Mumbai),18000,115
20177,2024-06-07,Prime Renewables Pvt Ltd (Delhi),19000,119,EVA 2518,EVA 18%,Sipchem,EVA,Sigma Mysuru Commodities,19000,118
20178,2024-06-07,Ankleshwar Prime Housewares Pvt Ltd,15000,115,EC7000,LD Lamination,Dow,LD,Dynamic Petrochem,15000,114
20179,2024-06-07,Coimbatore Aristo Adhesives Pvt Ltd,14000,118,121H,ABS,LG,ABS,Paramount Commodities,14000,117
20180,2024-06-07,Everest Poly Hub (Navi Mumbai),18000,122,B52A003,HD Blow Moulding,Gail,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",18000,119
20181,2024-06-07,Navkar Gurugram Medical Devices Pvt Ltd,17000,120,52518,HD Injection Moulding,Iran,HD,Orbit Polychemicals (Cuttack),17000,118
20182,2024-06-07,Matrix Polymers Cables (Hyderabad),12000,120,PP 500,PP Raffia,Sabic,PP,Core Impex (Agra),12000,117
20183,2024-06-07,Heritage Polymers Electronics (Jaipur),12000,120,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,Anand Poly Solutions,12000,117
20184,2024-06-08,Vapi Heritage Adhesives Pvt Ltd,14000,123,5000W,ABS,Taita,ABS,"Huanxin Petrochem Corp. (Xiamen, China)",14000,122
20185,2024-06-08,Faridabad Siddhi Polymer Traders,15000,122,HM120A,PP Moulding (12 Mfi),HPCL,PP,Reliable Polytrade (Tiruppur),15000,119
20186,2024-06-08,Jodhpur Reliable Pipes & Fittings Pvt Ltd,18000,115,4025ZN,LD GP,Sabic,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",18000,112
20187,2024-06-08,Capital Aurangabad Packagers Pvt Ltd,10000,116,4023WN,LD GP,Sabic,LD,Haridwar Mahadev Chemplast,10000,115
20188,2024-06-08,Crystal Thane Packagers Pvt Ltd,13000,120,B56003,HD Blow Moulding,RIL,HD,Ankleshwar Godavari Plastics,13000,117
20189,2024-06-08,Panipat Sunbeam Polychemicals,8000,116,TR131,HD HM,Marlex,HM,Rajhans Polychemicals,8000,114
20190,2024-06-08,Gurugram Neelkanth Trading Co.,9000,121,HF010,PP TQ,MRPL,PP,"DragonGate Materials Trading Co. (Shanghai, China)",9000,119
20191,2024-06-08,Aristo Ludhiana Stationery Pvt Ltd,13000,119,JF19010,LL 1 Mfi Slip,RIL,LL,Pioneer Polytrade (Meerut),13000,117
20192,2024-06-08,Chennai Aravali Sports Goods Pvt Ltd,14000,117,528K,PP Thermoforming,Sabic,PP,"Sandshell Trading DMCC (Dubai, UAE)",14000,116
20193,2024-06-08,Ankleshwar Prime Housewares Pvt Ltd,9000,116,SC200,GPPS,Supreme,GPPS,"BlueCrane Petrochem Corp. (Ningbo, China)",9000,114
20194,2024-06-08,Unity Polymers Buildtech (Bengaluru),14000,117,PP 500,PP Raffia,Sabic,PP,Vadodara Urban Poly Solutions,14000,115
20195,2024-06-08,Ludhiana Millennium Stationery Pvt Ltd,15000,123,GX20,LD Lamination Plain Bag,Sabic,LD,"Huanxin Petrochem Corp. (Xiamen, China)",15000,122
20196,2024-06-08,Narmada Buildtech Pvt Ltd (Noida),17000,115,801YY,LD Lamination,Titan,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",17000,113
20197,2024-06-09,Galaxy Polymers Medical Devices (Gurugram),17000,121,C7100,LD Lamination,APC,LD,Infinity Petrochem (Indore),17000,120
20198,2024-06-09,Vindhya Polymers Adhesives (Udaipur),14000,120,LD 0474,LD GP,Lotrene,LD,Vadodara Urban Poly Solutions,14000,117
20199,2024-06-09,Cityline Appliances Pvt Ltd (Aurangabad),15000,118,F2001A,LL 1 Mfi Non-Slip,Opal,LL,Vertex Exim,15000,115
20200,2024-06-09,Everest Poly Hub (Navi Mumbai),12000,118,Marlex 030,PP Raffia,Marlex,PP,Arham Exim,12000,116
20201,2024-06-09,Beacon Electricals Pvt Ltd (Hyderabad),11000,117,36RA045,LL Roto Moulding,RIL,LL,Reliable Plastics,11000,116
20202,2024-06-09,Anand Commodities (Mysuru),12000,121,HM120A,PP Moulding,HPCL,PP,"Falaj Trading DMCC (Dubai, UAE)",12000,118
20203,2024-06-09,Navneet Housewares Pvt Ltd (Rajkot),12000,114,7042,LL 2 Mfi Non-Slip,Luban,LL,Triveni Panipat Poly Solutions,12000,113
20204,2024-06-09,Arham Exim,13000,120,52B18,HD Injection Moulding,BPC,HD,Anand Durgapur Polytrade,13000,117
20205,2024-06-09,Neelkanth Buildtech Pvt Ltd (Hyderabad),11000,123,H030SG,PP Raffia,RIL,PP,Vertex Exim,11000,120
20206,2024-06-09,Kanpur Sunrise Polymers,13000,119,5000W,ABS,Taita,ABS,Aravali Trading Co.,13000,117
20207,2024-06-10,Ghaziabad Infinity Toys Pvt Ltd,10000,116,5831D,HD Blow Moulding,Basell,HD,Crescent Exim (Mangaluru),10000,114
20208,2024-06-10,Crescent Exim (Mangaluru),15000,120,HM120A,PP Moulding,HPCL,PP,Devika Polytrade (Ahmedabad),15000,119
20209,2024-06-10,Nagpur Heritage Moulders Pvt Ltd,14000,119,205TF,PP Thermoforming,HPCL,PP,Bharat Polychemicals (Bhubaneswar),14000,117
20210,2024-06-10,Momentum Thane Electronics Pvt Ltd,9000,114,EX5,HD HM,Iran,HM,Shakti Polymers (Hyderabad),9000,113
20211,2024-06-10,Indore Crescent Adhesives Pvt Ltd,9000,122,16MA400,LD Moulding,RIL,LD,"Falaj Trading DMCC (Dubai, UAE)",9000,120
20212,2024-06-10,Sigma Mysuru Textiles Pvt Ltd,12000,118,2380M,PP Moulding (7 Mfi),Luban,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",12000,116
20213,2024-06-10,Desi Polymers Adhesives (Mumbai),18000,110,7019EC,LD Lamination,Sabic,LD,"SilverPanda Materials Trading Co. (Qingdao, China)",18000,109
20214,2024-06-10,Infinity Polymers 3D Printing (Mangaluru),16000,121,010F18S,LL 1 Mfi Slip,Opal,LL,Anand Poly Hub,16000,118
20215,2024-06-10,Noida Mahadev Polymart,16000,130,PS330,HIPS,Sabic,HIPS,Dynamic Jaipur Poly Solutions,16000,127
20216,2024-06-10,Matrix Polymers Cables (Hyderabad),14000,123,SC206,GPPS,Supreme,GPPS,Kanha Exim,14000,121
20217,2024-06-10,Aravali Chennai Toys Pvt Ltd,15000,126,5831D,HD Blow Moulding,Basell,HD,Sigma Polychemicals (Meerut),15000,123
20218,2024-06-10,Arham Polymers Pipes & Fittings (Ankleshwar),14000,120,H030TN,PP Thermoforming,Nayara,PP,Rajhans Polychemicals,14000,118
20219,2024-06-10,Anand Polymers Textiles (Pune),15000,129,F18A020,LL 2 Mfi Non-Slip,Gail,LL,Shakti Chemplast (Navi Mumbai),15000,126
20220,2024-06-10,Siddhi Pipes & Fittings Pvt Ltd (Ghaziabad),20000,110,F18010,LL 1 Mfi Non-Slip,RIL,LL,"Lianhua Plastics Co., Ltd. (Shanghai, China)",20000,107
20221,2024-06-11,Heritage Vapi Furniture Pvt Ltd,9000,119,F0120L,LL 1 Mfi Slip,HMEL,LL,Heritage Kochi Plastics,9000,117
20222,2024-06-11,Navkar Mangaluru Buildtech Pvt Ltd,15000,122,AM120N,PP Moulding (12 Mfi),RIL,PP,Ghaziabad Bharat Polytrade,15000,121
20223,2024-06-11,Orbit Polychemicals (Cuttack),14000,119,100ey,PP TQ,RIL,PP,Panipat Sunbeam Polychemicals,14000,116
20224,2024-06-11,Velocity Agra Furniture Pvt Ltd,12000,118,B6003,HD Blow Moulding,Opal,HD,Haridwar Galaxy Polymart,12000,117
20225,2024-06-11,Unity Polymers Buildtech (Bengaluru),20000,124,7042,LL 2 Mfi Non-Slip,Luban,LL,Kanha Exim,20000,123
20226,2024-06-11,Infinity Ahmedabad Consumer Products Pvt Ltd,16000,121,4080,PPCP (8 MFI),IOCL,PP,Aravali Noida Trading Co.,16000,118
20227,2024-06-11,Shubham Indore WaterTech Pvt Ltd,8000,126,Y50,PP Raffia,Gail,PP,Kandla Crystal Plastics,8000,123
20228,2024-06-11,Sai Lucknow Polymer Traders,15000,126,E52009,HD Raffia,RIL,HD,"Pearl Coast Polymers LLC (Dubai, UAE)",15000,123
20229,2024-06-11,Ganga Polymers Pipes & Fittings (Surat),12000,119,B55,HD MBM,Gail,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",12000,117
20230,2024-06-11,Navneet Daman Adhesives Pvt Ltd,11000,118,E45,HD Film,Gail,HD,Infinity Petrochem (Indore),11000,117
20231,2024-06-11,Ganga Pharma Packaging Pvt Ltd (Surat),15000,117,FE3000,LD Heavy Duty,Lotrene,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",15000,115
20232,2024-06-11,Matrix Polymers Cables (Hyderabad),17000,117,Q1018N,LL 1 Mfi Non-Slip,Lotrene,LL,"Palm Vista Polymers LLC (Dubai, UAE)",17000,116
20233,2024-06-11,Daman Umiya Agro Plast Pvt Ltd,13000,119,F46003,HD Film,RIL,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",13000,117
20234,2024-06-12,Devika Footwear Pvt Ltd (Silvassa),14000,118,HR003,PP Raffia,MRPL,PP,Umiya Petrochem (Gurugram),14000,117
20235,2024-06-12,Sahyadri Polymers Toys (Indore),19000,114,6147,HD MBM,Luban,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",19000,112
20236,2024-06-12,Ghaziabad Sunbeam Automotive Components Pvt Ltd,16000,120,2420E02,LD 2 Mfi Non-Slip,BPC,LL,Navneet Vasai Polymer Traders,16000,117
20237,2024-06-12,Millennium Polymers Sports Goods (Dahej),9000,122,4024ZN,LD GP,Sabic,LD,Reliable Plastics,9000,121
20238,2024-06-12,Vertex 3D Printing Pvt Ltd (Nashik),7000,114,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,Sahyadri Polymer Traders,7000,111
20239,2024-06-12,Nagpur Millennium Textiles Pvt Ltd,16000,115,568MO,PPCP,Borough,PP,Anand Commodities (Mysuru),16000,112
20240,2024-06-12,Anand Commodities (Mysuru),12000,120,1030RG,PP Raffia,IOCL,PP,Arham Exim,12000,119
20241,2024-06-12,Matrix 3D Printing Pvt Ltd (Pithampur),12000,121,H110QS,PP TQ,Nayara,PP,Shreenath Plastics,12000,118
20242,2024-06-12,Ghaziabad Sunbeam Automotive Components Pvt Ltd,10000,112,HM120A,PP Moulding,HPCL,PP,Kolkata Dynamic Chemplast,10000,111
20243,2024-06-12,Momentum Thane Electronics Pvt Ltd,11000,120,1018MA,LLM 1 Mfi Slip,Exxon,LL,Urban Polychem (Jodhpur),11000,119
20244,2024-06-12,Ghaziabad Vindhya Consumer Products Pvt Ltd,14000,123,HNR100,PP Moulding,Sasol,PP,Dynamic Polymart (Indore),14000,120
20245,2024-06-13,Mangalam Navi Mumbai Electricals Pvt Ltd,14000,118,2106N,PP Moulding (12 Mfi),Luban,PP,Dynamic Polymart (Indore),14000,117
20246,2024-06-13,Devika Footwear Pvt Ltd (Silvassa),13000,123,2427K,LD GP,Basell,LD,Mumbai Pacific Polymer Traders,13000,120
20247,2024-06-13,Nagpur Millennium Textiles Pvt Ltd,10000,111,F18S,LL 1 Mfi Slip,Gail,LL,Heritage Kochi Plastics,10000,108
20248,2024-06-13,Nagpur Millennium Textiles Pvt Ltd,10000,122,5000W,ABS,Taita,ABS,Navkar Dahej Impex,10000,120
20249,2024-06-13,Desi Polymers Adhesives (Mumbai),13000,114,100ey,PP TQ,RIL,PP,Bluewave Polychemicals,13000,112
20250,2024-06-13,Devika Footwear Pvt Ltd (Silvassa),14000,117,B56003,HD Blow Moulding,RIL,HD,"Pearl Coast Polymers LLC (Dubai, UAE)",14000,116
20251,2024-06-13,Umiya Faridabad Footwear Pvt Ltd,19000,119,5000W,ABS,Taita,ABS,"Palm Vista Trading DMCC (Dubai, UAE)",19000,117
20252,2024-06-13,Mangaluru Orbit Footwear Pvt Ltd,15000,119,4128N,PP TQ,Luban,PP,Bharat Polychemicals (Bhubaneswar),15000,117
20253,2024-06-13,Capital Bhiwandi Appliances Pvt Ltd,12000,111,1110MG,PP Moulding (11 Mfi),IOCL,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",12000,110
20254,2024-06-13,Crystal Thane Packagers Pvt Ltd,17000,117,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Dynamic Petrochem,17000,116
20255,2024-06-13,Gurugram Neelkanth Trading Co.,14000,127,MI45,ABS,Bhansali Engineering,ABS,"Shengda Materials Trading Co. (Ningbo, China)",14000,125
20256,2024-06-14,Nagpur Vindhya Packaging Pvt Ltd,13000,117,LD 5026,LD Milk Pouch,Lotrene,LD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",13000,116
20257,2024-06-14,Stride Polymers Pharma Packaging (Faridabad),16000,121,LD 0474,LD GP,Lotrene,LD,"Falaj Trading DMCC (Dubai, UAE)",16000,119
20258,2024-06-14,Kanpur Sunrise Polymers,11000,115,F0148D,HD Medium Blow Moulding,HMEL,HD,Agra Sunbeam Plastics,11000,114
20259,2024-06-14,Meerut Stellar Pharma Packaging Pvt Ltd,16000,121,1540,GPPS,Tabriz,GPPS,"Jinlong Petrochem Corp. (Ningbo, China)",16000,120
20260,2024-06-14,Momentum Thane Electronics Pvt Ltd,11000,119,1100FS,PP TQ,IOCL,PP,Sigma Poly Hub (Meerut),11000,117
20261,2024-06-14,Jodhpur Mangalam Packagers Pvt Ltd,10000,111,B52A003,HD Blow Moulding,Gail,HD,Hyderabad Core Polymer Traders,10000,108
20262,2024-06-14,Omkar Jalandhar Recyclers Pvt Ltd,10000,119,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,Vindhya Petrochem,10000,116
20263,2024-06-14,Chennai Aravali Sports Goods Pvt Ltd,14000,113,010F18S,LL 1 Mfi Slip,Opal,LL,Navneet Polychemicals (Pithampur),14000,110
20264,2024-06-14,Aravali Chennai Toys Pvt Ltd,16000,116,1540,GPPS,Tabriz,GPPS,"Jinlong Petrochem Corp. (Ningbo, China)",16000,114
20265,2024-06-14,Urban Automotive Components Pvt Ltd (Howrah),13000,115,1030RG,PP Raffia,IOCL,PP,Infinity Polychemicals (Pune),13000,114
20266,2024-06-14,Ankleshwar Prime Housewares Pvt Ltd,14000,128,012T,PP Moulding (12 Mfi),MRPL,PP,Crescent Exim (Mangaluru),14000,127
20267,2024-06-14,Velocity Agra Furniture Pvt Ltd,13000,118,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Sai Lucknow Polymer Traders,13000,117
20268,2024-06-14,Siddhi Polymers Housewares (Kanpur),10000,120,Q1018N,LL 1 Mfi Non-Slip,Lotrene,LL,"Lianhua Plastics Co., Ltd. (Shanghai, China)",10000,118
20269,2024-06-15,Beacon Electricals Pvt Ltd (Hyderabad),17000,125,222NP,PP Moulding (12 Mfi),Borough,PP,Stellar Agra Polymers,17000,124
20270,2024-06-15,Beacon Electricals Pvt Ltd (Hyderabad),16000,120,119ZJ,LL 1 Mfi Slip,Sabic,LL,Haridwar Galaxy Polymart,16000,118
20271,2024-06-15,Allied Jaipur Packagers Pvt Ltd,12000,117,HT003T,PP Thermoforming,Gail,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",12000,115
20272,2024-06-15,Infinity Polymers 3D Printing (Mangaluru),17000,120,M12RR,PP Moulding (12 Mfi),HMEL,PP,"Huaxin Polychem Co., Ltd. (Tianjin, China)",17000,117
20273,2024-06-15,Urban Sports Goods Pvt Ltd (Bengaluru),18000,115,H120IG,PP Moulding (12 Mfi),Nayara,PP,Sai Impex (Vapi),18000,114
20274,2024-06-15,Vertex Moulders Pvt Ltd (Jodhpur),17000,120,LDU7915,LD Lamination,Tricolene,LD,Hyderabad Bluewave Poly Solutions,17000,119
20275,2024-06-15,Galaxy Polymers Medical Devices (Gurugram),14000,123,F19010,LL 1 Mfi Slip,RIL,LL,Navneet Polychemicals,14000,122
20276,2024-06-15,Silvassa Momentum Textiles Pvt Ltd,10000,124,7050,LL 2 Mfi Slip,Luban,LL,Anand Exim,10000,121
20277,2024-06-15,Agra Vindhya Sports Goods Pvt Ltd,15000,113,1018MA,LLM 1 Mfi Slip,Exxon,LL,Cityline Poly Solutions,15000,111
20278,2024-06-15,Navkar Gurugram Medical Devices Pvt Ltd,14000,123,H050MN,PP Thermoforming,RIL,PP,Ghaziabad Bharat Polytrade,14000,121
20279,2024-06-15,Urban Sports Goods Pvt Ltd (Bengaluru),19000,120,118NM,LL 1 Mfi Non-Slip,Sabic,LL,Orbit Polychemicals (Cuttack),19000,119
20280,2024-06-16,Aristo Ludhiana Stationery Pvt Ltd,16000,118,H200IG,PP Moulding (20 Mfi),Nayara,PP,Bluewave Polychemicals,16000,117
20281,2024-06-16,Tirupati Sports Goods Pvt Ltd (Silvassa),13000,120,Y50,PP Raffia,Gail,PP,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,117
20282,2024-06-16,Vapi Nexus Housewares Pvt Ltd,13000,117,1400MN,PP Moulding (40 Mfi),IOCL,PP,"Palm Vista Trading DMCC (Dubai, UAE)",13000,115
20283,2024-06-16,Orbit Polychemicals (Cuttack),11000,120,hkr102,PP Raffia,Sabic,PP,Kanpur Sunrise Polymers,11000,117
20284,2024-06-16,Ankleshwar Prime Housewares Pvt Ltd,9000,121,4025AS,LD GP,Tasnee,LD,Stellar Polychemicals (Daman),9000,119
20285,2024-06-16,Momentum Footwear Pvt Ltd (Delhi),10000,111,5032,PP Raffia,Exxon,PP,Velocity Trading Co.,10000,110
20286,2024-06-16,Zenith Polymers Automotive Components (Noida),13000,118,1100FS,PP TQ,IOCL,PP,Sai Thane Petrochem,13000,117
20287,2024-06-16,Cityline Appliances Pvt Ltd (Aurangabad),16000,118,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,"Marina Gate Polymers LLC (Dubai, UAE)",16000,117
20288,2024-06-16,Arham Exim,13000,116,K222D,Nylon,Akulon,Nylon,Ganga Chemplast (Surat),13000,113
20289,2024-06-16,Navneet Daman Adhesives Pvt Ltd,9000,122,0155D,HD MBM,HMEL,HD,Navneet Trading Co.,9000,119
20290,2024-06-16,Gurugram Tapti Consumer Products Pvt Ltd,12000,121,E45,HD Film,Gail,HD,Faridabad Siddhi Polymer Traders,12000,119
20291,2024-06-16,Infinity Polymers 3D Printing (Mangaluru),11000,122,2518,LD 2 Mfi Non-Slip,Sabic,LD,Umiya Petrochem (Gurugram),11000,119
20292,2024-06-16,Durgapur Tirupati Pharma Packaging Pvt Ltd,14000,121,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,"Pearl Coast Exim DMCC (Dubai, UAE)",14000,119
20293,2024-06-16,Kochi Stellar Textiles Pvt Ltd,9000,116,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,Hyderabad Core Polymer Traders,9000,114
20294,2024-06-17,Vertex 3D Printing Pvt Ltd (Nashik),15000,121,GX20,LD Lamination Plain Bag,Sabic,LD,"Palm Vista Polymers LLC (Dubai, UAE)",15000,118
20295,2024-06-17,Radiant Polymers Automotive Components (Agra),15000,117,6095,HD HM,Luban,HM,"Desert Dunes Petrochem DMCC (Dubai, UAE)",15000,116
20296,2024-06-17,Bluewave Ankleshwar Electronics Pvt Ltd,9000,119,020F18A,LL 2 Mfi Non-Slip,Opal,LL,"Pearl Coast Exim DMCC (Dubai, UAE)",9000,117
20297,2024-06-17,Galaxy Surat Polychemicals,13000,120,420MO,PPCP,Borough,PP,"Sandshell Trading DMCC (Dubai, UAE)",13000,117
20298,2024-06-17,Anand Polymers Moulders (Hyderabad),14000,125,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,Dynamic Petrochem,14000,122
20299,2024-06-17,Vector Vapi Toys Pvt Ltd,17000,124,1018MA,LLM 1 Mfi Slip,Exxon,LL,Navkar Exim (Bengaluru),17000,123
20300,2024-06-17,Gurugram Neelkanth Trading Co.,16000,118,861N,GPPS,Taita,GPPS,Vadodara Apex Chemplast,16000,117
20301,2024-06-17,Anand Polymers Textiles (Pune),14000,120,B55,HD MBM,Gail,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",14000,119
20302,2024-06-17,Sai Lucknow Polymer Traders,16000,124,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",16000,121
20303,2024-06-17,Daman Umiya Agro Plast Pvt Ltd,15000,122,420MO,PPCP,Borough,PP,Anand Commodities (Mysuru),15000,119
20304,2024-06-17,Narmada WaterTech Pvt Ltd (Thane),15000,117,F0148D,HD Medium Blow Moulding,HMEL,HD,Surat Navneet Petrochem,15000,114
20305,2024-06-17,Nexus Bhiwandi Consumer Products Pvt Ltd,19000,120,M5026L,LL 50 Mfi,HMEL,LL,"BlueCrane Petrochem Corp. (Ningbo, China)",19000,118
20306,2024-06-17,Sahyadri Polymers Toys (Indore),18000,118,4024ZN,LD GP,Sabic,LD,Mahadev Commodities (Howrah),18000,117
20307,2024-06-17,Infinity Ahmedabad Consumer Products Pvt Ltd,9000,120,Ravago LL 1 Mfi slip,LL 1 Mfi Slip,Ravago,LL,"BlueCrane Petrochem Corp. (Ningbo, China)",9000,117
20308,2024-06-17,Anand Polymers Moulders (Hyderabad),17000,118,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,"Sandshell Trading DMCC (Dubai, UAE)",17000,115
20309,2024-06-18,Narmada Buildtech Pvt Ltd (Noida),14000,115,6147,HD MBM,Luban,HD,Navneet Vasai Polymer Traders,14000,114
20310,2024-06-18,Aravali Coimbatore Films & Sheets Pvt Ltd,16000,122,B6003,HD Blow Moulding,Opal,HD,"DragonGate Materials Trading Co. (Shanghai, China)",16000,121
20311,2024-06-18,Chennai Aravali Sports Goods Pvt Ltd,14000,115,7087,LL 1 Mfi Slip,Equate,LL,Mangalam Poly Solutions,14000,114
20312,2024-06-18,Silvassa Stride 3D Printing Pvt Ltd,12000,119,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,"Huaxin Polychem Co., Ltd. (Tianjin, China)",12000,117
20313,2024-06-18,Aravali Coimbatore Films & Sheets Pvt Ltd,13000,114,6095,HD HM,Luban,HM,Pacific Impex (Lucknow),13000,111
20314,2024-06-18,Prime Coatings Pvt Ltd (Panipat),13000,117,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Lucknow Beacon Trading Co.,13000,116
20315,2024-06-18,Navkar Gurugram Medical Devices Pvt Ltd,11000,122,2420E02,LD 2 Mfi Non-Slip,BPC,LL,"Shengda Materials Trading Co. (Ningbo, China)",11000,120
20316,2024-06-18,Momentum Thane Electronics Pvt Ltd,16000,122,LD 040,LD GP,RIL,LD,Aravali Noida Trading Co.,16000,120
20317,2024-06-18,Neelkanth Footwear Pvt Ltd (Panipat),19000,121,M60075,HD Injection Moulding,RIL,HD,Neelkanth Petrochem (Ankleshwar),19000,118
20318,2024-06-18,Velocity Agra Furniture Pvt Ltd,12000,117,B52A003,HD Blow Moulding,Gail,HD,Apex Impex (Cuttack),12000,116
20319,2024-06-18,Infinity Vasai Toys Pvt Ltd,13000,117,6236,LD 2 Mfi Slip,Borough,LD,Narmada Chemplast,13000,116
20320,2024-06-18,Gurugram Sunrise Industrials Pvt Ltd,14000,122,SC201LVLT,GPPS,Supreme,GPPS,"Desert Dunes Petrochem DMCC (Dubai, UAE)",14000,120
20321,2024-06-19,Neelkanth Buildtech Pvt Ltd (Hyderabad),11000,120,M26500,LL Moulding (50Mfi),RIL,LL,Stellar Cuttack Commodities,11000,117
20322,2024-06-19,Rajhans Polymers Coatings (Delhi),10000,118,1969,LD Lamination,Sasol,LD,Shakti Chemplast (Navi Mumbai),10000,117
20323,2024-06-19,Momentum Footwear Pvt Ltd (Delhi),9000,128,1110MG,PP Moulding (11 Mfi),IOCL,PP,Pune Omkar Polymers,9000,126
20324,2024-06-19,Faridabad Bluewave Chemplast,16000,119,LD 5026,LD Milk Pouch,Lotrene,LD,Navkar Dahej Impex,16000,117
20325,2024-06-19,Siddhi Pipes & Fittings Pvt Ltd (Ghaziabad),12000,123,52518,HD Injection Moulding,Iran,HD,"Sandshell Trading DMCC (Dubai, UAE)",12000,121
20326,2024-06-19,Devika Polymers Coatings (Jalandhar),12000,113,1018MA,LLM 1 Mfi Slip,Exxon,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",12000,112
20327,2024-06-19,Crystal Thane Packagers Pvt Ltd,16000,116,100ey,PP TQ,RIL,PP,Sigma Poly Hub (Meerut),16000,114
20328,2024-06-19,Desi Polymers Textiles (Udaipur),11000,124,952,HD HM,Sabic,HM,Aravali Noida Trading Co.,11000,122
20329,2024-06-19,Galaxy Polymers Medical Devices (Gurugram),13000,119,AM120N,PP Moulding (12 Mfi),RIL,PP,"Sandshell Trading DMCC (Dubai, UAE)",13000,117
20330,2024-06-19,Aurangabad Infinity Films & Sheets Pvt Ltd,14000,115,6236,LD 2 Mfi Slip,Borough,LD,"DragonGate Materials Trading Co. (Shanghai, China)",14000,114
20331,2024-06-19,Sahyadri Polymers Toys (Indore),19000,120,5502BN,HD Blow Moulding,Marlex,HD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",19000,117
20332,2024-06-19,Apex Indore Sports Goods Pvt Ltd,16000,123,1060MG,PP Moulding (6 Mfi),IOCL,PP,Cityline Trading Co.,16000,120
20333,2024-06-19,Paramount Polymers Medical Devices (Meerut),12000,120,2221D,LD Heavy Duty,Basell,LD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",12000,117
20334,2024-06-20,Umiya Faridabad Footwear Pvt Ltd,10000,125,HR003,PP Raffia,MRPL,PP,Radiant Impex,10000,122
20335,2024-06-20,Capital Aurangabad Packagers Pvt Ltd,8000,118,R03RR,PP Raffia,HMEL,PP,Ganga Polymart,8000,117
20336,2024-06-20,Neelkanth Footwear Pvt Ltd (Panipat),9000,111,631CF,PP TQ,Borough,PP,Navneet Vasai Polymer Traders,9000,109
20337,2024-06-20,Paramount Polymers Stationery (Pune),16000,130,T9,HD Raffia,Haldia,HD,Panipat Sunbeam Polychemicals,16000,127
